Vardas     Pavarde    ND1  ND2  ND3  ND4  ND5  Egzaminas
Vardas96021 Pavarde96021 3 9 6 2 5 6
Vardas96022 Pavarde96022 6 8 1 2 5 8
Vardas96023 Pavarde96023 3 9 7 2 10 6
Vardas96024 Pavarde96024 3 10 8 1 10 10
Vardas96025 Pavarde96025 4 7 10 6 8 9
Vardas96026 Pavarde96026 4 7 8 2 8 6
Vardas96027 Pavarde96027 7 2 10 5 8 2
Vardas96028 Pavarde96028 4 4 10 3 10 7
Vardas96029 Pavarde96029 4 9 4 9 3 8
Vardas96030 Pavarde96030 9 7 6 2 4 3
Vardas96031 Pavarde96031 2 6 4 9 8 2
Vardas96032 Pavarde96032 6 7 2 4 5 10
Vardas96033 Pavarde96033 2 5 1 1 5 5
Vardas96034 Pavarde96034 2 7 5 4 3 1
Vardas96035 Pavarde96035 10 2 9 10 3 2
Vardas96036 Pavarde96036 5 5 3 6 8 8
Vardas96037 Pavarde96037 7 2 6 4 6 8
Vardas96038 Pavarde96038 5 6 8 10 10 2
Vardas96039 Pavarde96039 6 8 2 5 1 10
Vardas96040 Pavarde96040 5 3 3 8 7 3
Vardas96041 Pavarde96041 3 10 9 8 10 8
Vardas96042 Pavarde96042 6 3 9 3 4 2
Vardas96043 Pavarde96043 10 1 9 9 4 2
Vardas96044 Pavarde96044 8 1 6 5 3 4
Vardas96045 Pavarde96045 1 2 9 8 7 10
Vardas96046 Pavarde96046 9 6 5 3 7 4
Vardas96047 Pavarde96047 8 10 5 8 8 2
Vardas96048 Pavarde96048 3 7 2 1 7 7
Vardas96049 Pavarde96049 7 4 2 8 9 6
Vardas96050 Pavarde96050 2 3 5 8 6 5
Vardas96051 Pavarde96051 5 3 7 1 3 10
Vardas96052 Pavarde96052 6 10 8 4 10 2
Vardas96053 Pavarde96053 3 8 2 10 7 1
Vardas96054 Pavarde96054 5 7 4 2 3 9
Vardas96055 Pavarde96055 8 6 5 10 2 10
Vardas96056 Pavarde96056 10 3 5 10 10 3
Vardas96057 Pavarde96057 5 9 3 5 8 8
Vardas96058 Pavarde96058 9 6 7 5 10 9
Vardas96059 Pavarde96059 8 2 8 8 7 2
Vardas96060 Pavarde96060 6 1 2 1 4 6
Vardas96061 Pavarde96061 7 8 6 7 4 6
Vardas96062 Pavarde96062 4 9 7 7 5 10
Vardas96063 Pavarde96063 1 3 7 1 10 4
Vardas96064 Pavarde96064 2 3 7 7 7 7
Vardas96065 Pavarde96065 3 7 5 7 1 4
Vardas96066 Pavarde96066 8 5 10 2 8 2
Vardas96067 Pavarde96067 9 4 7 10 3 7
Vardas96068 Pavarde96068 5 8 9 2 7 8
Vardas96069 Pavarde96069 9 9 8 10 5 7
Vardas96070 Pavarde96070 2 7 7 9 4 1
Vardas96071 Pavarde96071 10 1 6 8 5 8
Vardas96072 Pavarde96072 7 1 9 9 5 5
Vardas96073 Pavarde96073 5 1 2 2 9 5
Vardas96074 Pavarde96074 4 1 9 1 1 7
Vardas96075 Pavarde96075 1 7 8 4 8 2
Vardas96076 Pavarde96076 9 3 3 7 5 8
Vardas96077 Pavarde96077 7 8 1 7 7 3
Vardas96078 Pavarde96078 4 5 9 8 9 5
Vardas96079 Pavarde96079 6 3 3 2 3 7
Vardas96080 Pavarde96080 2 5 3 10 6 9
Vardas96081 Pavarde96081 7 2 3 10 7 10
Vardas96082 Pavarde96082 3 1 2 8 5 8
Vardas96083 Pavarde96083 6 10 7 6 1 7
Vardas96084 Pavarde96084 2 5 7 1 10 2
Vardas96085 Pavarde96085 4 4 4 3 2 3
Vardas96086 Pavarde96086 4 3 4 8 8 8
Vardas96087 Pavarde96087 1 7 4 4 5 7
Vardas96088 Pavarde96088 7 4 3 5 8 10
Vardas96089 Pavarde96089 5 8 7 9 9 1
Vardas96090 Pavarde96090 8 6 10 4 1 2
Vardas96091 Pavarde96091 3 6 2 4 10 1
Vardas96092 Pavarde96092 6 5 9 8 5 8
Vardas96093 Pavarde96093 2 2 6 9 3 3
Vardas96094 Pavarde96094 8 3 6 8 7 7
Vardas96095 Pavarde96095 8 6 6 9 1 8
Vardas96096 Pavarde96096 5 7 1 6 5 10
Vardas96097 Pavarde96097 7 9 4 9 1 10
Vardas96098 Pavarde96098 7 6 8 5 1 8
Vardas96099 Pavarde96099 5 2 7 9 7 9
Vardas96100 Pavarde96100 5 1 3 7 3 1
Vardas96101 Pavarde96101 8 3 5 1 1 8
Vardas96102 Pavarde96102 9 3 3 5 1 10
Vardas96103 Pavarde96103 6 10 9 9 5 6
Vardas96104 Pavarde96104 10 6 8 10 10 3
Vardas96105 Pavarde96105 3 8 6 2 3 9
Vardas96106 Pavarde96106 4 10 1 3 9 7
Vardas96107 Pavarde96107 1 8 8 7 6 9
Vardas96108 Pavarde96108 3 1 3 10 4 9
Vardas96109 Pavarde96109 2 5 10 3 8 8
Vardas96110 Pavarde96110 10 3 8 9 7 10
Vardas96111 Pavarde96111 6 1 2 3 4 4
Vardas96112 Pavarde96112 7 9 3 1 5 6
Vardas96113 Pavarde96113 9 6 7 3 4 7
Vardas96114 Pavarde96114 3 2 4 6 4 1
Vardas96115 Pavarde96115 6 8 5 7 7 4
Vardas96116 Pavarde96116 2 2 3 1 10 6
Vardas96117 Pavarde96117 4 10 4 4 8 2
Vardas96118 Pavarde96118 5 1 3 1 4 6
Vardas96119 Pavarde96119 8 4 6 9 7 1
Vardas96120 Pavarde96120 10 6 6 4 3 2
Vardas96121 Pavarde96121 1 7 8 1 5 6
Vardas96122 Pavarde96122 3 3 6 7 3 2
Vardas96123 Pavarde96123 10 10 10 1 3 5
Vardas96124 Pavarde96124 4 6 10 2 9 9
Vardas96125 Pavarde96125 8 4 10 6 3 4
Vardas96126 Pavarde96126 9 2 5 8 10 5
Vardas96127 Pavarde96127 4 4 3 5 1 1
Vardas96128 Pavarde96128 1 9 10 10 4 10
Vardas96129 Pavarde96129 2 6 10 1 3 4
Vardas96130 Pavarde96130 5 3 6 1 10 4
Vardas96131 Pavarde96131 10 2 5 4 4 7
Vardas96132 Pavarde96132 9 4 5 7 6 10
Vardas96133 Pavarde96133 1 8 9 6 8 10
Vardas96134 Pavarde96134 4 7 8 2 8 2
Vardas96135 Pavarde96135 9 8 5 2 5 2
Vardas96136 Pavarde96136 6 5 10 8 5 7
Vardas96137 Pavarde96137 9 9 4 7 8 10
Vardas96138 Pavarde96138 7 7 10 8 9 1
Vardas96139 Pavarde96139 6 7 6 1 5 6
Vardas96140 Pavarde96140 7 4 9 3 5 5
Vardas96141 Pavarde96141 6 2 4 3 4 2
Vardas96142 Pavarde96142 3 3 1 9 10 5
Vardas96143 Pavarde96143 8 1 4 9 7 3
Vardas96144 Pavarde96144 8 7 9 9 7 1
Vardas96145 Pavarde96145 4 1 1 7 6 6
Vardas96146 Pavarde96146 3 4 8 1 10 10
Vardas96147 Pavarde96147 3 2 5 8 1 2
Vardas96148 Pavarde96148 8 4 10 4 6 7
Vardas96149 Pavarde96149 6 4 4 8 2 3
Vardas96150 Pavarde96150 10 4 7 4 8 1
Vardas96151 Pavarde96151 5 6 2 8 7 7
Vardas96152 Pavarde96152 9 10 9 1 2 8
Vardas96153 Pavarde96153 6 10 8 4 6 5
Vardas96154 Pavarde96154 2 1 10 6 7 3
Vardas96155 Pavarde96155 6 6 4 8 1 6
Vardas96156 Pavarde96156 8 5 3 1 10 2
Vardas96157 Pavarde96157 7 8 7 4 2 6
Vardas96158 Pavarde96158 8 5 1 3 1 6
Vardas96159 Pavarde96159 8 3 3 4 5 5
Vardas96160 Pavarde96160 2 9 2 9 1 10
Vardas96161 Pavarde96161 2 6 9 1 5 1
Vardas96162 Pavarde96162 3 6 6 9 5 10
Vardas96163 Pavarde96163 9 4 4 3 3 9
Vardas96164 Pavarde96164 9 3 9 9 9 2
Vardas96165 Pavarde96165 8 6 2 3 2 5
Vardas96166 Pavarde96166 7 5 7 4 2 5
Vardas96167 Pavarde96167 4 3 10 3 7 1
Vardas96168 Pavarde96168 2 9 7 7 9 4
Vardas96169 Pavarde96169 2 3 1 3 10 5
Vardas96170 Pavarde96170 9 7 6 3 2 9
Vardas96171 Pavarde96171 8 10 3 2 3 9
Vardas96172 Pavarde96172 1 9 2 1 4 7
Vardas96173 Pavarde96173 6 2 6 5 1 1
Vardas96174 Pavarde96174 5 8 10 5 2 1
Vardas96175 Pavarde96175 5 7 7 4 2 7
Vardas96176 Pavarde96176 9 2 4 4 1 1
Vardas96177 Pavarde96177 4 8 2 8 10 10
Vardas96178 Pavarde96178 7 1 9 5 8 8
Vardas96179 Pavarde96179 1 7 6 1 2 8
Vardas96180 Pavarde96180 10 7 4 7 6 7
Vardas96181 Pavarde96181 4 6 4 4 9 3
Vardas96182 Pavarde96182 7 5 2 8 9 9
Vardas96183 Pavarde96183 5 7 1 5 6 10
Vardas96184 Pavarde96184 7 1 8 10 6 8
Vardas96185 Pavarde96185 8 9 1 2 2 3
Vardas96186 Pavarde96186 1 8 1 9 10 2
Vardas96187 Pavarde96187 9 4 6 7 8 3
Vardas96188 Pavarde96188 7 8 3 1 8 7
Vardas96189 Pavarde96189 1 7 6 6 1 4
Vardas96190 Pavarde96190 5 9 9 7 7 6
Vardas96191 Pavarde96191 9 4 6 10 3 3
Vardas96192 Pavarde96192 4 9 2 10 5 4
Vardas96193 Pavarde96193 3 4 6 2 9 7
Vardas96194 Pavarde96194 9 4 7 6 4 8
Vardas96195 Pavarde96195 5 6 1 6 2 6
Vardas96196 Pavarde96196 2 2 7 4 3 1
Vardas96197 Pavarde96197 10 4 6 2 1 5
Vardas96198 Pavarde96198 5 10 4 10 9 8
Vardas96199 Pavarde96199 6 9 3 6 8 1
Vardas96200 Pavarde96200 3 6 7 7 1 7
Vardas96201 Pavarde96201 9 5 8 8 4 6
Vardas96202 Pavarde96202 8 8 6 4 6 2
Vardas96203 Pavarde96203 10 9 6 1 8 2
Vardas96204 Pavarde96204 3 9 10 10 3 2
Vardas96205 Pavarde96205 1 8 4 2 3 8
Vardas96206 Pavarde96206 1 1 9 7 2 7
Vardas96207 Pavarde96207 7 4 2 1 3 10
Vardas96208 Pavarde96208 7 1 2 8 10 6
Vardas96209 Pavarde96209 7 6 2 5 2 6
Vardas96210 Pavarde96210 6 8 3 6 2 7
Vardas96211 Pavarde96211 9 1 9 8 3 7
Vardas96212 Pavarde96212 1 10 1 9 8 3
Vardas96213 Pavarde96213 3 9 4 9 5 1
Vardas96214 Pavarde96214 5 10 4 6 6 5
Vardas96215 Pavarde96215 7 2 10 3 2 7
Vardas96216 Pavarde96216 8 8 5 1 3 9
Vardas96217 Pavarde96217 3 6 9 1 5 3
Vardas96218 Pavarde96218 6 10 6 4 7 2
Vardas96219 Pavarde96219 4 10 6 10 6 3
Vardas96220 Pavarde96220 3 4 2 2 7 6
Vardas96221 Pavarde96221 10 6 1 4 1 6
Vardas96222 Pavarde96222 1 4 4 8 2 9
Vardas96223 Pavarde96223 4 2 5 2 10 8
Vardas96224 Pavarde96224 2 6 3 5 1 2
Vardas96225 Pavarde96225 9 1 7 3 9 10
Vardas96226 Pavarde96226 10 2 3 2 4 3
Vardas96227 Pavarde96227 2 1 3 6 2 3
Vardas96228 Pavarde96228 9 8 10 6 1 10
Vardas96229 Pavarde96229 3 7 1 6 7 9
Vardas96230 Pavarde96230 7 3 7 1 2 3
Vardas96231 Pavarde96231 5 3 4 9 7 10
Vardas96232 Pavarde96232 8 7 8 10 3 5
Vardas96233 Pavarde96233 10 10 3 6 2 8
Vardas96234 Pavarde96234 1 6 3 1 1 5
Vardas96235 Pavarde96235 10 1 1 2 5 2
Vardas96236 Pavarde96236 7 1 10 10 2 5
Vardas96237 Pavarde96237 7 2 8 2 4 2
Vardas96238 Pavarde96238 3 10 1 10 6 3
Vardas96239 Pavarde96239 7 6 5 10 7 2
Vardas96240 Pavarde96240 6 3 1 2 1 7
Vardas96241 Pavarde96241 10 1 9 3 1 8
Vardas96242 Pavarde96242 10 1 3 1 3 2
Vardas96243 Pavarde96243 5 4 10 10 8 4
Vardas96244 Pavarde96244 2 2 5 3 4 4
Vardas96245 Pavarde96245 1 5 1 4 8 4
Vardas96246 Pavarde96246 9 5 1 10 4 7
Vardas96247 Pavarde96247 3 1 2 5 5 2
Vardas96248 Pavarde96248 4 2 8 10 6 4
Vardas96249 Pavarde96249 3 2 8 9 8 9
Vardas96250 Pavarde96250 10 8 9 6 4 9
Vardas96251 Pavarde96251 9 7 5 1 6 9
Vardas96252 Pavarde96252 5 4 10 2 6 6
Vardas96253 Pavarde96253 10 6 10 2 5 10
Vardas96254 Pavarde96254 8 6 5 6 2 10
Vardas96255 Pavarde96255 5 6 3 10 4 1
Vardas96256 Pavarde96256 4 7 1 1 3 3
Vardas96257 Pavarde96257 7 5 3 1 9 6
Vardas96258 Pavarde96258 5 6 8 10 5 5
Vardas96259 Pavarde96259 5 10 9 1 8 9
Vardas96260 Pavarde96260 1 2 2 4 9 7
Vardas96261 Pavarde96261 4 1 10 9 9 3
Vardas96262 Pavarde96262 5 5 6 1 7 1
Vardas96263 Pavarde96263 1 5 9 6 7 3
Vardas96264 Pavarde96264 9 8 3 9 10 9
Vardas96265 Pavarde96265 4 6 3 1 1 8
Vardas96266 Pavarde96266 10 2 9 1 7 6
Vardas96267 Pavarde96267 3 1 9 6 3 9
Vardas96268 Pavarde96268 2 6 5 7 5 9
Vardas96269 Pavarde96269 7 8 3 6 7 9
Vardas96270 Pavarde96270 10 10 2 3 6 10
Vardas96271 Pavarde96271 6 8 10 4 5 8
Vardas96272 Pavarde96272 7 2 3 5 7 7
Vardas96273 Pavarde96273 7 5 3 7 5 3
Vardas96274 Pavarde96274 6 9 10 10 1 1
Vardas96275 Pavarde96275 4 4 9 5 9 2
Vardas96276 Pavarde96276 7 5 2 1 10 3
Vardas96277 Pavarde96277 2 6 7 10 8 10
Vardas96278 Pavarde96278 1 9 10 9 8 9
Vardas96279 Pavarde96279 1 3 1 5 9 9
Vardas96280 Pavarde96280 4 5 8 3 7 6
Vardas96281 Pavarde96281 4 7 6 6 3 7
Vardas96282 Pavarde96282 3 9 3 4 6 6
Vardas96283 Pavarde96283 9 4 8 7 7 9
Vardas96284 Pavarde96284 7 6 7 4 10 3
Vardas96285 Pavarde96285 6 4 10 4 8 9
Vardas96286 Pavarde96286 4 10 10 2 7 1
Vardas96287 Pavarde96287 8 10 1 7 8 1
Vardas96288 Pavarde96288 6 10 7 3 9 7
Vardas96289 Pavarde96289 10 2 8 1 4 10
Vardas96290 Pavarde96290 5 5 2 7 4 8
Vardas96291 Pavarde96291 5 1 8 4 6 4
Vardas96292 Pavarde96292 3 7 8 8 4 5
Vardas96293 Pavarde96293 7 4 3 9 2 5
Vardas96294 Pavarde96294 3 6 2 9 6 10
Vardas96295 Pavarde96295 1 9 3 4 9 5
Vardas96296 Pavarde96296 2 4 5 3 10 2
Vardas96297 Pavarde96297 9 2 1 4 9 9
Vardas96298 Pavarde96298 7 4 4 2 7 5
Vardas96299 Pavarde96299 5 9 6 9 9 8
Vardas96300 Pavarde96300 6 7 2 5 4 5
Vardas96301 Pavarde96301 3 3 10 5 8 6
Vardas96302 Pavarde96302 2 10 6 5 5 8
Vardas96303 Pavarde96303 3 6 5 8 4 1
Vardas96304 Pavarde96304 8 8 8 4 1 10
Vardas96305 Pavarde96305 1 10 4 3 10 8
Vardas96306 Pavarde96306 2 1 3 4 6 9
Vardas96307 Pavarde96307 3 5 8 3 3 2
Vardas96308 Pavarde96308 6 10 7 8 7 9
Vardas96309 Pavarde96309 1 4 1 4 8 1
Vardas96310 Pavarde96310 3 5 5 1 4 7
Vardas96311 Pavarde96311 8 8 3 9 9 8
Vardas96312 Pavarde96312 1 3 9 4 1 3
Vardas96313 Pavarde96313 5 4 6 6 4 4
Vardas96314 Pavarde96314 8 2 1 6 1 6
Vardas96315 Pavarde96315 3 3 1 9 3 6
Vardas96316 Pavarde96316 8 7 8 2 1 6
Vardas96317 Pavarde96317 5 1 10 8 5 8
Vardas96318 Pavarde96318 9 10 6 5 1 9
Vardas96319 Pavarde96319 4 9 4 9 1 9
Vardas96320 Pavarde96320 7 5 1 8 2 10
Vardas96321 Pavarde96321 4 6 5 5 9 2
Vardas96322 Pavarde96322 5 6 3 10 9 5
Vardas96323 Pavarde96323 7 6 10 10 4 1
Vardas96324 Pavarde96324 8 1 9 2 3 3
Vardas96325 Pavarde96325 1 5 7 7 3 8
Vardas96326 Pavarde96326 6 3 9 7 7 3
Vardas96327 Pavarde96327 4 1 3 3 2 2
Vardas96328 Pavarde96328 2 10 7 3 3 3
Vardas96329 Pavarde96329 9 5 10 1 9 4
Vardas96330 Pavarde96330 9 8 5 7 2 5
Vardas96331 Pavarde96331 1 3 3 1 5 9
Vardas96332 Pavarde96332 8 4 5 2 5 5
Vardas96333 Pavarde96333 4 4 2 3 8 10
Vardas96334 Pavarde96334 7 2 9 5 1 6
Vardas96335 Pavarde96335 4 1 4 3 6 4
Vardas96336 Pavarde96336 1 4 8 5 3 1
Vardas96337 Pavarde96337 7 5 8 10 7 9
Vardas96338 Pavarde96338 2 9 9 4 2 10
Vardas96339 Pavarde96339 4 3 1 5 1 10
Vardas96340 Pavarde96340 1 2 5 4 3 5
Vardas96341 Pavarde96341 5 6 7 5 5 4
Vardas96342 Pavarde96342 9 10 3 8 5 10
Vardas96343 Pavarde96343 2 7 10 6 7 1
Vardas96344 Pavarde96344 2 5 3 7 9 8
Vardas96345 Pavarde96345 8 4 2 3 5 1
Vardas96346 Pavarde96346 4 5 8 5 8 2
Vardas96347 Pavarde96347 8 5 6 9 6 6
Vardas96348 Pavarde96348 5 4 9 6 7 7
Vardas96349 Pavarde96349 3 1 4 8 8 8
Vardas96350 Pavarde96350 3 5 5 1 8 7
Vardas96351 Pavarde96351 3 7 9 2 5 9
Vardas96352 Pavarde96352 6 4 1 8 3 2
Vardas96353 Pavarde96353 4 8 3 8 7 5
Vardas96354 Pavarde96354 3 10 2 7 4 3
Vardas96355 Pavarde96355 6 5 4 1 8 5
Vardas96356 Pavarde96356 9 2 7 3 4 8
Vardas96357 Pavarde96357 8 10 10 4 10 10
Vardas96358 Pavarde96358 5 1 9 10 5 9
Vardas96359 Pavarde96359 2 9 3 5 3 8
Vardas96360 Pavarde96360 6 2 1 5 3 1
Vardas96361 Pavarde96361 4 5 8 3 1 6
Vardas96362 Pavarde96362 1 8 10 5 6 5
Vardas96363 Pavarde96363 3 9 6 3 8 9
Vardas96364 Pavarde96364 4 1 10 4 3 5
Vardas96365 Pavarde96365 9 3 8 2 5 5
Vardas96366 Pavarde96366 3 10 8 1 5 1
Vardas96367 Pavarde96367 4 6 9 4 9 3
Vardas96368 Pavarde96368 7 5 9 3 4 1
Vardas96369 Pavarde96369 4 5 10 5 7 8
Vardas96370 Pavarde96370 1 9 4 8 8 4
Vardas96371 Pavarde96371 4 2 1 4 9 10
Vardas96372 Pavarde96372 7 7 3 5 8 8
Vardas96373 Pavarde96373 7 3 6 8 6 9
Vardas96374 Pavarde96374 7 8 1 5 3 2
Vardas96375 Pavarde96375 2 9 8 6 9 10
Vardas96376 Pavarde96376 2 6 1 1 9 9
Vardas96377 Pavarde96377 2 10 10 4 3 9
Vardas96378 Pavarde96378 7 1 6 10 2 2
Vardas96379 Pavarde96379 5 6 2 7 2 3
Vardas96380 Pavarde96380 7 1 6 1 9 9
Vardas96381 Pavarde96381 6 6 5 9 3 9
Vardas96382 Pavarde96382 3 5 5 1 1 7
Vardas96383 Pavarde96383 4 2 4 1 5 5
Vardas96384 Pavarde96384 3 2 2 4 5 6
Vardas96385 Pavarde96385 5 2 9 3 5 8
Vardas96386 Pavarde96386 9 10 1 6 2 7
Vardas96387 Pavarde96387 10 6 7 2 1 10
Vardas96388 Pavarde96388 9 4 1 1 4 8
Vardas96389 Pavarde96389 7 10 2 2 8 8
Vardas96390 Pavarde96390 1 4 9 2 8 10
Vardas96391 Pavarde96391 10 8 8 6 2 7
Vardas96392 Pavarde96392 6 8 4 5 8 8
Vardas96393 Pavarde96393 3 7 4 6 8 1
Vardas96394 Pavarde96394 10 8 4 6 1 3
Vardas96395 Pavarde96395 8 10 2 3 9 4
Vardas96396 Pavarde96396 6 8 8 2 3 8
Vardas96397 Pavarde96397 2 4 3 10 7 6
Vardas96398 Pavarde96398 5 8 10 8 6 7
Vardas96399 Pavarde96399 10 9 10 8 5 1
Vardas96400 Pavarde96400 2 3 10 6 3 10
Vardas96401 Pavarde96401 8 2 1 6 3 3
Vardas96402 Pavarde96402 5 1 6 7 8 7
Vardas96403 Pavarde96403 10 3 2 9 6 9
Vardas96404 Pavarde96404 8 10 8 8 8 4
Vardas96405 Pavarde96405 7 2 7 2 8 8
Vardas96406 Pavarde96406 1 6 9 1 8 6
Vardas96407 Pavarde96407 2 5 1 1 2 8
Vardas96408 Pavarde96408 6 8 3 6 5 5
Vardas96409 Pavarde96409 10 5 1 7 2 9
Vardas96410 Pavarde96410 2 8 1 8 2 9
Vardas96411 Pavarde96411 1 6 10 4 4 6
Vardas96412 Pavarde96412 1 10 3 7 8 2
Vardas96413 Pavarde96413 6 7 4 6 2 7
Vardas96414 Pavarde96414 3 2 1 2 5 10
Vardas96415 Pavarde96415 10 6 4 1 1 3
Vardas96416 Pavarde96416 1 6 9 2 2 9
Vardas96417 Pavarde96417 10 5 3 4 9 8
Vardas96418 Pavarde96418 9 5 7 5 1 10
Vardas96419 Pavarde96419 9 4 3 9 2 7
Vardas96420 Pavarde96420 7 8 4 7 3 2
Vardas96421 Pavarde96421 5 6 3 2 4 4
Vardas96422 Pavarde96422 10 2 9 8 9 5
Vardas96423 Pavarde96423 7 6 4 9 3 7
Vardas96424 Pavarde96424 3 4 5 3 7 4
Vardas96425 Pavarde96425 6 4 5 9 3 4
Vardas96426 Pavarde96426 8 9 1 5 5 8
Vardas96427 Pavarde96427 5 9 3 10 2 10
Vardas96428 Pavarde96428 7 4 7 1 8 9
Vardas96429 Pavarde96429 4 8 5 7 8 8
Vardas96430 Pavarde96430 4 3 5 10 7 6
Vardas96431 Pavarde96431 8 6 5 4 2 3
Vardas96432 Pavarde96432 5 1 7 4 1 2
Vardas96433 Pavarde96433 2 3 2 3 5 10
Vardas96434 Pavarde96434 6 1 9 8 9 1
Vardas96435 Pavarde96435 5 2 6 6 2 4
Vardas96436 Pavarde96436 8 9 1 1 3 8
Vardas96437 Pavarde96437 8 3 9 4 1 3
Vardas96438 Pavarde96438 2 1 1 3 8 10
Vardas96439 Pavarde96439 7 10 1 1 2 3
Vardas96440 Pavarde96440 8 4 5 6 4 1
Vardas96441 Pavarde96441 4 6 1 8 9 2
Vardas96442 Pavarde96442 5 8 3 10 2 3
Vardas96443 Pavarde96443 2 9 6 10 6 3
Vardas96444 Pavarde96444 6 1 3 5 4 1
Vardas96445 Pavarde96445 9 9 3 1 4 6
Vardas96446 Pavarde96446 5 4 6 10 10 7
Vardas96447 Pavarde96447 6 1 2 2 7 9
Vardas96448 Pavarde96448 3 9 9 7 4 1
Vardas96449 Pavarde96449 4 7 1 8 3 8
Vardas96450 Pavarde96450 1 2 10 10 10 1
Vardas96451 Pavarde96451 4 1 3 9 10 4
Vardas96452 Pavarde96452 9 8 2 2 3 8
Vardas96453 Pavarde96453 5 8 2 4 8 2
Vardas96454 Pavarde96454 4 8 2 6 8 9
Vardas96455 Pavarde96455 9 1 8 6 7 3
Vardas96456 Pavarde96456 3 1 7 6 8 3
Vardas96457 Pavarde96457 4 6 3 10 4 6
Vardas96458 Pavarde96458 8 4 2 6 7 3
Vardas96459 Pavarde96459 5 1 3 4 6 2
Vardas96460 Pavarde96460 8 9 8 1 1 6
Vardas96461 Pavarde96461 5 10 9 2 7 1
Vardas96462 Pavarde96462 1 10 1 10 9 2
Vardas96463 Pavarde96463 6 7 5 3 6 3
Vardas96464 Pavarde96464 7 6 10 3 9 10
Vardas96465 Pavarde96465 3 6 9 5 6 5
Vardas96466 Pavarde96466 9 9 8 10 8 2
Vardas96467 Pavarde96467 4 4 2 10 1 2
Vardas96468 Pavarde96468 7 4 6 6 8 7
Vardas96469 Pavarde96469 8 2 9 9 1 6
Vardas96470 Pavarde96470 5 6 7 4 10 10
Vardas96471 Pavarde96471 7 6 7 1 6 5
Vardas96472 Pavarde96472 3 3 3 4 5 10
Vardas96473 Pavarde96473 8 2 5 5 8 10
Vardas96474 Pavarde96474 4 1 3 1 2 5
Vardas96475 Pavarde96475 1 3 10 6 10 5
Vardas96476 Pavarde96476 8 9 5 10 2 4
Vardas96477 Pavarde96477 8 6 3 6 7 5
Vardas96478 Pavarde96478 3 1 7 2 9 5
Vardas96479 Pavarde96479 6 1 8 2 8 10
Vardas96480 Pavarde96480 2 9 7 5 1 2
Vardas96481 Pavarde96481 6 3 4 4 9 1
Vardas96482 Pavarde96482 3 5 2 3 2 5
Vardas96483 Pavarde96483 7 1 8 7 1 7
Vardas96484 Pavarde96484 4 4 8 7 4 8
Vardas96485 Pavarde96485 10 9 2 4 3 2
Vardas96486 Pavarde96486 7 5 9 2 5 1
Vardas96487 Pavarde96487 7 10 6 4 3 2
Vardas96488 Pavarde96488 9 8 8 9 8 9
Vardas96489 Pavarde96489 5 6 5 8 2 10
Vardas96490 Pavarde96490 10 8 2 9 5 9
Vardas96491 Pavarde96491 8 6 4 7 10 9
Vardas96492 Pavarde96492 1 4 8 8 2 7
Vardas96493 Pavarde96493 9 4 3 2 8 6
Vardas96494 Pavarde96494 4 10 1 1 10 6
Vardas96495 Pavarde96495 2 4 5 4 8 7
Vardas96496 Pavarde96496 3 4 2 7 7 6
Vardas96497 Pavarde96497 9 8 3 5 9 8
Vardas96498 Pavarde96498 2 9 10 1 10 4
Vardas96499 Pavarde96499 10 1 9 2 7 10
Vardas96500 Pavarde96500 4 4 2 7 10 3
Vardas96501 Pavarde96501 5 6 8 5 10 1
Vardas96502 Pavarde96502 10 6 2 3 9 9
Vardas96503 Pavarde96503 3 5 9 1 8 5
Vardas96504 Pavarde96504 7 1 2 10 7 10
Vardas96505 Pavarde96505 9 1 4 8 8 4
Vardas96506 Pavarde96506 2 2 3 5 9 3
Vardas96507 Pavarde96507 6 5 5 6 10 7
Vardas96508 Pavarde96508 7 4 2 2 1 3
Vardas96509 Pavarde96509 3 9 7 3 9 8
Vardas96510 Pavarde96510 2 2 3 9 3 7
Vardas96511 Pavarde96511 4 4 3 8 4 4
Vardas96512 Pavarde96512 9 9 4 10 5 7
Vardas96513 Pavarde96513 2 5 8 3 4 6
Vardas96514 Pavarde96514 3 7 5 4 8 1
Vardas96515 Pavarde96515 4 6 6 10 3 5
Vardas96516 Pavarde96516 5 9 3 7 2 7
Vardas96517 Pavarde96517 5 3 8 9 7 8
Vardas96518 Pavarde96518 3 4 4 3 2 3
Vardas96519 Pavarde96519 6 2 10 8 4 3
Vardas96520 Pavarde96520 1 6 6 4 9 10
Vardas96521 Pavarde96521 8 1 2 8 10 4
Vardas96522 Pavarde96522 7 1 8 9 3 3
Vardas96523 Pavarde96523 10 1 4 2 4 8
Vardas96524 Pavarde96524 5 4 9 10 2 4
Vardas96525 Pavarde96525 3 4 4 5 3 10
Vardas96526 Pavarde96526 4 9 3 8 3 2
Vardas96527 Pavarde96527 10 10 3 6 1 10
Vardas96528 Pavarde96528 8 6 4 5 3 2
Vardas96529 Pavarde96529 5 6 1 9 1 5
Vardas96530 Pavarde96530 9 3 5 5 9 2
Vardas96531 Pavarde96531 1 10 5 6 1 8
Vardas96532 Pavarde96532 1 9 7 3 4 1
Vardas96533 Pavarde96533 10 5 10 1 4 6
Vardas96534 Pavarde96534 4 7 6 2 1 7
Vardas96535 Pavarde96535 9 3 1 6 10 10
Vardas96536 Pavarde96536 2 1 9 9 3 9
Vardas96537 Pavarde96537 8 3 9 4 5 2
