Vardas     Pavarde    ND1  ND2  ND3  ND4  ND5  Egzaminas
Vardas9196 Pavarde9196 8 8 8 3 6 6
Vardas9197 Pavarde9197 5 1 10 3 8 1
Vardas9198 Pavarde9198 6 9 1 9 4 5
Vardas9199 Pavarde9199 4 7 8 8 5 5
Vardas9200 Pavarde9200 2 1 2 6 1 4
Vardas9201 Pavarde9201 3 6 1 10 4 2
Vardas9202 Pavarde9202 7 5 3 4 9 8
Vardas9203 Pavarde9203 6 5 7 6 8 5
Vardas9204 Pavarde9204 3 3 9 1 4 3
Vardas9205 Pavarde9205 4 9 8 4 6 8
Vardas9206 Pavarde9206 10 5 5 5 7 1
Vardas9207 Pavarde9207 10 3 9 8 2 7
Vardas9208 Pavarde9208 3 9 5 7 6 8
Vardas9209 Pavarde9209 6 3 9 7 7 1
Vardas9210 Pavarde9210 4 6 7 9 6 6
Vardas9211 Pavarde9211 7 4 5 10 10 10
Vardas9212 Pavarde9212 7 8 8 5 8 7
Vardas9213 Pavarde9213 1 8 8 1 9 5
Vardas9214 Pavarde9214 3 10 4 7 8 3
Vardas9215 Pavarde9215 2 5 7 5 9 1
Vardas9216 Pavarde9216 2 9 7 6 10 9
Vardas9217 Pavarde9217 10 2 1 1 1 9
Vardas9218 Pavarde9218 5 2 7 5 8 1
Vardas9219 Pavarde9219 7 5 1 7 1 5
Vardas9220 Pavarde9220 1 9 2 8 7 1
Vardas9221 Pavarde9221 5 4 10 1 10 3
Vardas9222 Pavarde9222 3 3 7 7 5 7
Vardas9223 Pavarde9223 5 4 2 5 6 5
Vardas9224 Pavarde9224 9 7 3 8 2 2
Vardas9225 Pavarde9225 6 7 1 3 1 10
Vardas9226 Pavarde9226 3 8 9 7 1 8
Vardas9227 Pavarde9227 1 2 3 5 7 6
Vardas9228 Pavarde9228 5 4 9 9 6 4
Vardas9229 Pavarde9229 3 1 7 1 2 8
Vardas9230 Pavarde9230 1 9 6 10 10 10
Vardas9231 Pavarde9231 1 9 2 1 10 9
Vardas9232 Pavarde9232 2 9 7 9 8 9
Vardas9233 Pavarde9233 6 7 9 4 7 5
Vardas9234 Pavarde9234 9 7 4 1 6 10
Vardas9235 Pavarde9235 8 6 7 3 9 5
Vardas9236 Pavarde9236 2 9 7 3 5 7
Vardas9237 Pavarde9237 5 1 9 8 2 3
Vardas9238 Pavarde9238 3 8 10 1 3 8
Vardas9239 Pavarde9239 9 6 6 7 5 7
Vardas9240 Pavarde9240 2 9 4 10 2 5
Vardas9241 Pavarde9241 3 3 1 3 8 6
Vardas9242 Pavarde9242 6 9 3 2 1 1
Vardas9243 Pavarde9243 1 2 8 6 9 2
Vardas9244 Pavarde9244 6 1 5 7 4 6
Vardas9245 Pavarde9245 3 6 3 8 5 1
Vardas9246 Pavarde9246 4 6 6 3 10 3
Vardas9247 Pavarde9247 7 8 3 4 4 6
Vardas9248 Pavarde9248 6 9 3 6 7 6
Vardas9249 Pavarde9249 5 6 2 5 5 6
Vardas9250 Pavarde9250 7 4 6 4 3 10
Vardas9251 Pavarde9251 4 9 6 8 9 10
Vardas9252 Pavarde9252 1 10 7 9 10 2
Vardas9253 Pavarde9253 3 5 4 1 2 10
Vardas9254 Pavarde9254 7 5 6 9 7 3
Vardas9255 Pavarde9255 8 6 8 4 10 8
Vardas9256 Pavarde9256 2 2 3 3 9 9
Vardas9257 Pavarde9257 2 9 3 2 7 1
Vardas9258 Pavarde9258 8 6 7 6 8 8
Vardas9259 Pavarde9259 8 6 8 1 8 3
Vardas9260 Pavarde9260 8 3 6 4 6 8
Vardas9261 Pavarde9261 3 4 2 2 10 4
Vardas9262 Pavarde9262 3 4 6 7 3 8
Vardas9263 Pavarde9263 10 7 3 9 7 8
Vardas9264 Pavarde9264 7 6 5 6 2 10
Vardas9265 Pavarde9265 10 6 9 10 9 6
Vardas9266 Pavarde9266 2 7 7 9 1 3
Vardas9267 Pavarde9267 10 10 6 5 10 9
Vardas9268 Pavarde9268 8 4 4 8 9 3
Vardas9269 Pavarde9269 6 5 3 7 5 8
Vardas9270 Pavarde9270 1 4 3 4 2 3
Vardas9271 Pavarde9271 4 4 8 7 1 9
Vardas9272 Pavarde9272 7 3 3 4 1 6
Vardas9273 Pavarde9273 3 10 10 1 10 8
Vardas9274 Pavarde9274 6 10 3 10 9 3
Vardas9275 Pavarde9275 7 7 7 2 3 6
Vardas9276 Pavarde9276 1 9 9 9 3 3
Vardas9277 Pavarde9277 8 10 7 7 8 3
Vardas9278 Pavarde9278 2 9 4 4 3 9
Vardas9279 Pavarde9279 5 6 3 2 9 4
Vardas9280 Pavarde9280 5 8 9 1 7 6
Vardas9281 Pavarde9281 1 2 7 8 2 5
Vardas9282 Pavarde9282 6 2 9 6 7 3
Vardas9283 Pavarde9283 5 10 10 7 1 6
Vardas9284 Pavarde9284 5 7 3 10 3 9
Vardas9285 Pavarde9285 6 5 2 3 3 9
Vardas9286 Pavarde9286 5 7 7 8 6 9
Vardas9287 Pavarde9287 4 1 2 1 4 4
Vardas9288 Pavarde9288 8 2 10 7 3 9
Vardas9289 Pavarde9289 2 1 9 7 7 10
Vardas9290 Pavarde9290 8 5 7 7 5 5
Vardas9291 Pavarde9291 4 8 3 6 2 1
Vardas9292 Pavarde9292 5 4 9 8 7 2
Vardas9293 Pavarde9293 2 8 3 10 2 6
Vardas9294 Pavarde9294 4 2 10 4 3 6
Vardas9295 Pavarde9295 6 1 4 8 8 9
Vardas9296 Pavarde9296 5 7 1 5 8 5
Vardas9297 Pavarde9297 4 1 2 7 2 8
Vardas9298 Pavarde9298 7 9 1 3 6 6
Vardas9299 Pavarde9299 3 5 1 2 2 8
Vardas9300 Pavarde9300 2 6 9 2 6 2
Vardas9301 Pavarde9301 3 10 4 5 8 4
Vardas9302 Pavarde9302 2 2 7 7 9 7
Vardas9303 Pavarde9303 10 7 9 2 3 6
Vardas9304 Pavarde9304 3 8 9 8 6 5
Vardas9305 Pavarde9305 5 1 8 8 7 7
Vardas9306 Pavarde9306 3 2 7 10 2 5
Vardas9307 Pavarde9307 2 3 6 7 1 9
Vardas9308 Pavarde9308 7 7 1 1 8 1
Vardas9309 Pavarde9309 2 10 4 7 1 1
Vardas9310 Pavarde9310 9 10 6 10 2 9
Vardas9311 Pavarde9311 4 4 2 4 1 9
Vardas9312 Pavarde9312 4 9 5 7 8 10
Vardas9313 Pavarde9313 3 9 9 7 5 6
Vardas9314 Pavarde9314 9 4 6 10 3 7
Vardas9315 Pavarde9315 2 7 1 3 9 2
Vardas9316 Pavarde9316 1 10 1 3 9 1
Vardas9317 Pavarde9317 4 7 8 7 7 7
Vardas9318 Pavarde9318 7 1 1 8 3 9
Vardas9319 Pavarde9319 8 10 9 6 9 9
Vardas9320 Pavarde9320 2 10 8 10 1 1
Vardas9321 Pavarde9321 8 6 6 10 5 9
Vardas9322 Pavarde9322 4 3 1 4 8 5
Vardas9323 Pavarde9323 6 5 6 10 2 9
Vardas9324 Pavarde9324 4 4 5 10 7 10
Vardas9325 Pavarde9325 3 4 3 7 9 3
Vardas9326 Pavarde9326 6 6 8 1 10 8
Vardas9327 Pavarde9327 6 10 8 8 7 10
Vardas9328 Pavarde9328 2 4 5 9 7 9
Vardas9329 Pavarde9329 7 7 4 3 7 6
Vardas9330 Pavarde9330 4 3 5 1 6 2
Vardas9331 Pavarde9331 4 8 5 6 7 2
Vardas9332 Pavarde9332 5 2 8 4 2 4
Vardas9333 Pavarde9333 7 1 2 1 8 9
Vardas9334 Pavarde9334 1 3 9 1 10 1
Vardas9335 Pavarde9335 8 7 7 4 4 9
Vardas9336 Pavarde9336 2 2 3 1 6 5
Vardas9337 Pavarde9337 8 10 8 6 4 9
Vardas9338 Pavarde9338 9 8 2 3 7 3
Vardas9339 Pavarde9339 2 8 10 10 2 8
Vardas9340 Pavarde9340 6 2 5 8 9 7
Vardas9341 Pavarde9341 3 6 7 3 4 4
Vardas9342 Pavarde9342 2 7 3 10 9 3
Vardas9343 Pavarde9343 5 3 9 10 10 9
Vardas9344 Pavarde9344 2 6 5 5 7 7
Vardas9345 Pavarde9345 2 5 7 5 3 6
Vardas9346 Pavarde9346 9 1 4 1 8 9
Vardas9347 Pavarde9347 8 9 8 4 9 1
Vardas9348 Pavarde9348 1 9 10 1 3 7
Vardas9349 Pavarde9349 3 9 4 7 10 7
Vardas9350 Pavarde9350 1 1 9 4 5 4
Vardas9351 Pavarde9351 4 10 2 6 4 10
Vardas9352 Pavarde9352 7 9 10 6 10 1
Vardas9353 Pavarde9353 6 5 3 1 8 5
Vardas9354 Pavarde9354 8 2 4 2 3 1
Vardas9355 Pavarde9355 4 7 4 6 5 2
Vardas9356 Pavarde9356 3 8 10 1 10 9
Vardas9357 Pavarde9357 1 5 7 3 6 5
Vardas9358 Pavarde9358 4 1 6 8 8 3
Vardas9359 Pavarde9359 4 8 3 3 9 7
Vardas9360 Pavarde9360 8 10 9 2 7 10
Vardas9361 Pavarde9361 9 10 1 5 3 2
Vardas9362 Pavarde9362 2 1 5 5 7 6
Vardas9363 Pavarde9363 1 7 3 4 8 6
Vardas9364 Pavarde9364 8 7 10 8 5 1
Vardas9365 Pavarde9365 9 8 9 8 1 10
Vardas9366 Pavarde9366 1 1 8 6 2 3
Vardas9367 Pavarde9367 4 8 2 7 10 5
Vardas9368 Pavarde9368 7 4 5 2 4 8
Vardas9369 Pavarde9369 7 10 10 9 10 1
Vardas9370 Pavarde9370 7 1 6 9 5 6
Vardas9371 Pavarde9371 7 10 5 3 5 10
Vardas9372 Pavarde9372 2 1 4 2 1 2
Vardas9373 Pavarde9373 3 5 8 3 5 4
Vardas9374 Pavarde9374 3 3 5 9 1 7
Vardas9375 Pavarde9375 3 5 4 10 8 8
Vardas9376 Pavarde9376 6 3 2 8 2 1
Vardas9377 Pavarde9377 10 2 1 1 3 2
Vardas9378 Pavarde9378 10 4 9 4 7 3
Vardas9379 Pavarde9379 10 2 8 6 9 8
Vardas9380 Pavarde9380 3 3 10 9 10 4
Vardas9381 Pavarde9381 6 4 4 2 3 10
Vardas9382 Pavarde9382 3 9 2 9 3 10
Vardas9383 Pavarde9383 6 3 4 10 5 8
Vardas9384 Pavarde9384 5 6 7 4 4 7
Vardas9385 Pavarde9385 7 5 10 9 1 7
Vardas9386 Pavarde9386 7 3 5 1 2 1
Vardas9387 Pavarde9387 7 2 4 7 10 8
Vardas9388 Pavarde9388 8 6 7 3 3 1
Vardas9389 Pavarde9389 9 4 2 1 4 9
Vardas9390 Pavarde9390 1 9 7 10 3 7
Vardas9391 Pavarde9391 10 3 5 4 8 9
Vardas9392 Pavarde9392 9 10 9 2 6 1
Vardas9393 Pavarde9393 8 7 2 2 1 2
Vardas9394 Pavarde9394 6 10 10 7 5 8
Vardas9395 Pavarde9395 4 5 9 5 10 2
Vardas9396 Pavarde9396 1 5 3 2 8 7
Vardas9397 Pavarde9397 9 5 10 7 4 10
Vardas9398 Pavarde9398 3 7 9 4 8 5
Vardas9399 Pavarde9399 2 1 8 5 2 7
Vardas9400 Pavarde9400 6 5 9 6 8 3
Vardas9401 Pavarde9401 5 9 10 10 9 8
Vardas9402 Pavarde9402 3 1 5 7 3 10
Vardas9403 Pavarde9403 5 4 5 9 4 9
Vardas9404 Pavarde9404 5 10 2 4 7 4
Vardas9405 Pavarde9405 4 1 4 4 9 10
Vardas9406 Pavarde9406 8 2 6 1 8 4
Vardas9407 Pavarde9407 4 9 8 4 4 4
Vardas9408 Pavarde9408 10 3 9 5 7 8
Vardas9409 Pavarde9409 1 9 6 10 1 3
Vardas9410 Pavarde9410 4 9 6 10 9 9
Vardas9411 Pavarde9411 5 1 6 8 10 1
Vardas9412 Pavarde9412 6 2 9 10 4 6
Vardas9413 Pavarde9413 7 9 3 4 5 8
Vardas9414 Pavarde9414 8 8 8 1 2 8
Vardas9415 Pavarde9415 1 7 10 4 3 3
Vardas9416 Pavarde9416 4 2 1 7 7 6
Vardas9417 Pavarde9417 2 1 7 9 7 9
Vardas9418 Pavarde9418 5 2 3 1 3 3
Vardas9419 Pavarde9419 7 7 8 4 1 8
Vardas9420 Pavarde9420 5 1 9 5 5 7
Vardas9421 Pavarde9421 6 4 9 9 2 4
Vardas9422 Pavarde9422 5 1 7 7 5 1
Vardas9423 Pavarde9423 10 3 10 3 6 1
Vardas9424 Pavarde9424 7 4 4 10 5 4
Vardas9425 Pavarde9425 10 9 3 7 9 2
Vardas9426 Pavarde9426 3 5 2 6 6 10
Vardas9427 Pavarde9427 9 7 5 6 6 9
Vardas9428 Pavarde9428 4 6 8 2 6 10
Vardas9429 Pavarde9429 2 10 3 4 5 7
Vardas9430 Pavarde9430 4 5 6 8 1 10
Vardas9431 Pavarde9431 9 4 10 1 3 2
Vardas9432 Pavarde9432 10 10 9 3 6 9
Vardas9433 Pavarde9433 7 2 9 10 8 3
Vardas9434 Pavarde9434 3 5 5 1 3 10
Vardas9435 Pavarde9435 9 10 9 3 8 2
Vardas9436 Pavarde9436 8 2 8 9 10 3
Vardas9437 Pavarde9437 1 1 3 6 10 9
Vardas9438 Pavarde9438 4 9 8 5 5 2
Vardas9439 Pavarde9439 9 6 4 5 8 10
Vardas9440 Pavarde9440 6 4 4 4 9 10
Vardas9441 Pavarde9441 1 2 10 1 7 9
Vardas9442 Pavarde9442 1 4 2 9 1 4
Vardas9443 Pavarde9443 2 1 2 5 4 9
Vardas9444 Pavarde9444 2 6 3 10 7 1
Vardas9445 Pavarde9445 4 10 10 8 5 7
Vardas9446 Pavarde9446 2 10 10 10 3 8
Vardas9447 Pavarde9447 1 8 4 8 9 8
Vardas9448 Pavarde9448 8 4 3 9 7 3
Vardas9449 Pavarde9449 6 4 9 4 1 8
Vardas9450 Pavarde9450 4 4 4 10 9 10
Vardas9451 Pavarde9451 8 8 8 10 6 10
Vardas9452 Pavarde9452 4 5 10 9 5 3
Vardas9453 Pavarde9453 1 3 4 6 9 7
Vardas9454 Pavarde9454 6 6 8 9 8 7
Vardas9455 Pavarde9455 3 6 9 7 4 9
Vardas9456 Pavarde9456 8 1 1 7 7 6
Vardas9457 Pavarde9457 10 6 7 5 3 1
Vardas9458 Pavarde9458 5 4 5 5 9 10
Vardas9459 Pavarde9459 5 2 8 1 4 9
Vardas9460 Pavarde9460 8 9 6 1 7 2
Vardas9461 Pavarde9461 8 9 5 3 2 2
Vardas9462 Pavarde9462 4 6 5 8 6 8
Vardas9463 Pavarde9463 4 6 1 5 3 3
Vardas9464 Pavarde9464 2 5 1 8 7 10
Vardas9465 Pavarde9465 1 1 1 3 5 7
Vardas9466 Pavarde9466 10 7 8 9 4 7
Vardas9467 Pavarde9467 3 2 9 7 10 6
Vardas9468 Pavarde9468 10 9 9 1 6 6
Vardas9469 Pavarde9469 8 9 1 10 10 5
Vardas9470 Pavarde9470 8 1 4 8 4 2
Vardas9471 Pavarde9471 5 2 1 5 2 6
Vardas9472 Pavarde9472 6 7 5 7 6 4
Vardas9473 Pavarde9473 10 6 3 10 9 6
Vardas9474 Pavarde9474 10 9 4 10 10 10
Vardas9475 Pavarde9475 9 6 5 7 2 6
Vardas9476 Pavarde9476 2 5 6 10 5 7
Vardas9477 Pavarde9477 10 4 4 6 2 4
Vardas9478 Pavarde9478 3 3 4 2 1 2
Vardas9479 Pavarde9479 5 7 8 4 1 6
Vardas9480 Pavarde9480 5 8 8 5 6 2
Vardas9481 Pavarde9481 4 9 5 7 1 10
Vardas9482 Pavarde9482 4 5 2 5 8 4
Vardas9483 Pavarde9483 1 3 3 5 6 1
Vardas9484 Pavarde9484 8 1 9 6 9 2
Vardas9485 Pavarde9485 10 10 2 5 3 6
Vardas9486 Pavarde9486 8 6 7 8 1 4
Vardas9487 Pavarde9487 7 6 7 6 9 6
Vardas9488 Pavarde9488 2 7 9 3 5 1
Vardas9489 Pavarde9489 5 3 7 1 7 7
Vardas9490 Pavarde9490 5 10 6 9 7 3
Vardas9491 Pavarde9491 2 6 5 9 8 10
Vardas9492 Pavarde9492 5 1 10 4 8 4
Vardas9493 Pavarde9493 10 5 7 5 10 7
Vardas9494 Pavarde9494 1 8 5 8 7 6
Vardas9495 Pavarde9495 7 9 4 2 7 7
Vardas9496 Pavarde9496 8 5 7 10 4 4
Vardas9497 Pavarde9497 8 4 4 8 3 6
Vardas9498 Pavarde9498 5 1 2 1 6 2
Vardas9499 Pavarde9499 2 7 5 4 6 1
Vardas9500 Pavarde9500 6 8 8 10 4 7
Vardas9501 Pavarde9501 5 1 10 6 4 10
Vardas9502 Pavarde9502 7 7 2 2 7 1
Vardas9503 Pavarde9503 8 7 7 5 3 8
Vardas9504 Pavarde9504 3 4 2 7 10 10
Vardas9505 Pavarde9505 5 8 1 10 4 4
Vardas9506 Pavarde9506 10 6 8 3 4 1
Vardas9507 Pavarde9507 5 10 2 2 2 3
Vardas9508 Pavarde9508 5 5 4 3 7 10
Vardas9509 Pavarde9509 3 6 10 7 4 5
Vardas9510 Pavarde9510 3 1 2 8 1 10
Vardas9511 Pavarde9511 6 3 1 4 7 2
Vardas9512 Pavarde9512 4 8 7 6 5 10
Vardas9513 Pavarde9513 8 6 5 7 3 7
Vardas9514 Pavarde9514 5 9 4 10 1 2
Vardas9515 Pavarde9515 9 6 7 5 5 5
Vardas9516 Pavarde9516 2 2 6 8 3 8
Vardas9517 Pavarde9517 2 9 6 1 5 2
Vardas9518 Pavarde9518 2 7 3 5 8 2
Vardas9519 Pavarde9519 3 4 4 4 8 5
Vardas9520 Pavarde9520 6 4 4 9 6 1
Vardas9521 Pavarde9521 9 6 9 9 8 4
Vardas9522 Pavarde9522 4 9 1 10 9 8
Vardas9523 Pavarde9523 6 8 9 3 6 4
Vardas9524 Pavarde9524 8 2 8 10 1 8
Vardas9525 Pavarde9525 2 7 4 2 2 2
Vardas9526 Pavarde9526 7 10 4 2 3 5
Vardas9527 Pavarde9527 10 7 1 6 9 2
Vardas9528 Pavarde9528 6 7 4 10 10 2
Vardas9529 Pavarde9529 5 1 7 4 1 7
Vardas9530 Pavarde9530 6 3 8 1 3 10
Vardas9531 Pavarde9531 3 7 1 2 2 4
Vardas9532 Pavarde9532 4 5 8 2 1 5
Vardas9533 Pavarde9533 4 1 2 3 2 10
Vardas9534 Pavarde9534 2 8 2 4 1 2
Vardas9535 Pavarde9535 3 2 6 3 7 1
Vardas9536 Pavarde9536 7 2 7 9 10 4
Vardas9537 Pavarde9537 1 3 10 9 1 2
Vardas9538 Pavarde9538 10 3 6 5 8 9
Vardas9539 Pavarde9539 2 6 1 4 8 10
Vardas9540 Pavarde9540 7 3 6 2 7 1
Vardas9541 Pavarde9541 5 5 5 9 6 2
Vardas9542 Pavarde9542 3 7 7 2 3 2
Vardas9543 Pavarde9543 1 4 5 5 7 6
Vardas9544 Pavarde9544 7 2 8 4 1 2
Vardas9545 Pavarde9545 2 5 1 3 7 2
Vardas9546 Pavarde9546 5 8 4 2 6 8
Vardas9547 Pavarde9547 7 5 2 7 2 5
Vardas9548 Pavarde9548 6 9 7 10 3 5
Vardas9549 Pavarde9549 1 9 7 6 4 2
Vardas9550 Pavarde9550 7 6 5 9 4 2
Vardas9551 Pavarde9551 9 3 10 8 2 8
Vardas9552 Pavarde9552 5 7 7 3 7 1
Vardas9553 Pavarde9553 6 9 2 10 8 5
Vardas9554 Pavarde9554 4 7 5 1 9 2
Vardas9555 Pavarde9555 2 6 6 5 9 1
Vardas9556 Pavarde9556 10 4 4 5 7 2
Vardas9557 Pavarde9557 2 5 5 7 10 10
Vardas9558 Pavarde9558 8 8 1 7 6 9
Vardas9559 Pavarde9559 4 1 1 7 3 3
Vardas9560 Pavarde9560 5 2 10 3 2 7
Vardas9561 Pavarde9561 10 2 6 3 3 1
Vardas9562 Pavarde9562 7 7 4 1 2 7
Vardas9563 Pavarde9563 2 10 4 8 3 10
Vardas9564 Pavarde9564 1 1 9 7 1 1
Vardas9565 Pavarde9565 2 3 9 7 7 9
Vardas9566 Pavarde9566 1 8 2 3 2 5
Vardas9567 Pavarde9567 8 6 4 1 7 1
Vardas9568 Pavarde9568 6 4 6 4 4 8
Vardas9569 Pavarde9569 4 1 9 4 7 8
Vardas9570 Pavarde9570 7 6 8 5 5 6
Vardas9571 Pavarde9571 2 10 3 3 2 8
Vardas9572 Pavarde9572 10 6 6 1 9 3
Vardas9573 Pavarde9573 2 8 3 6 10 9
Vardas9574 Pavarde9574 6 6 2 4 3 1
Vardas9575 Pavarde9575 7 4 9 8 8 10
Vardas9576 Pavarde9576 4 2 3 10 9 10
Vardas9577 Pavarde9577 5 7 3 10 1 8
Vardas9578 Pavarde9578 1 3 3 4 10 1
Vardas9579 Pavarde9579 4 5 3 5 10 2
Vardas9580 Pavarde9580 2 1 3 7 3 2
Vardas9581 Pavarde9581 10 5 2 3 3 10
Vardas9582 Pavarde9582 6 1 9 10 5 2
Vardas9583 Pavarde9583 5 5 7 6 8 7
Vardas9584 Pavarde9584 7 1 4 4 9 6
Vardas9585 Pavarde9585 10 1 5 5 9 3
Vardas9586 Pavarde9586 5 5 5 8 4 2
Vardas9587 Pavarde9587 10 3 8 3 2 3
Vardas9588 Pavarde9588 9 6 5 3 9 10
Vardas9589 Pavarde9589 9 4 6 4 5 7
Vardas9590 Pavarde9590 3 4 3 10 8 9
Vardas9591 Pavarde9591 3 2 7 4 4 7
Vardas9592 Pavarde9592 1 5 9 5 10 4
Vardas9593 Pavarde9593 2 4 1 5 5 9
Vardas9594 Pavarde9594 8 7 8 1 6 4
Vardas9595 Pavarde9595 3 2 10 2 1 5
Vardas9596 Pavarde9596 4 7 4 2 5 9
Vardas9597 Pavarde9597 7 9 10 5 6 8
Vardas9598 Pavarde9598 7 10 8 1 6 5
Vardas9599 Pavarde9599 5 4 9 2 9 6
Vardas9600 Pavarde9600 1 4 1 9 8 2
Vardas9601 Pavarde9601 3 4 5 7 8 7
Vardas9602 Pavarde9602 5 10 5 2 1 5
Vardas9603 Pavarde9603 3 2 2 9 5 7
Vardas9604 Pavarde9604 6 7 10 8 4 9
Vardas9605 Pavarde9605 10 3 1 7 6 4
Vardas9606 Pavarde9606 9 8 1 9 7 10
Vardas9607 Pavarde9607 4 2 6 10 6 5
Vardas9608 Pavarde9608 5 4 8 10 8 2
Vardas9609 Pavarde9609 5 8 1 5 4 8
Vardas9610 Pavarde9610 8 8 3 6 10 5
Vardas9611 Pavarde9611 6 7 2 5 6 8
Vardas9612 Pavarde9612 1 5 3 2 6 7
Vardas9613 Pavarde9613 6 5 1 4 9 7
Vardas9614 Pavarde9614 3 9 5 9 10 3
Vardas9615 Pavarde9615 6 2 5 6 4 10
Vardas9616 Pavarde9616 2 2 1 1 9 6
Vardas9617 Pavarde9617 8 8 8 5 1 9
Vardas9618 Pavarde9618 7 1 2 3 3 7
Vardas9619 Pavarde9619 6 10 7 2 3 10
Vardas9620 Pavarde9620 6 7 2 5 9 5
Vardas9621 Pavarde9621 1 8 8 10 5 9
Vardas9622 Pavarde9622 4 6 1 9 1 3
Vardas9623 Pavarde9623 6 9 6 7 10 8
Vardas9624 Pavarde9624 10 3 10 8 7 7
Vardas9625 Pavarde9625 5 9 10 1 1 9
Vardas9626 Pavarde9626 2 1 6 7 3 3
Vardas9627 Pavarde9627 6 3 1 1 10 4
Vardas9628 Pavarde9628 10 1 2 2 9 10
Vardas9629 Pavarde9629 6 4 5 1 2 2
Vardas9630 Pavarde9630 10 2 9 1 3 1
Vardas9631 Pavarde9631 1 5 8 2 7 5
Vardas9632 Pavarde9632 10 7 10 4 9 6
Vardas9633 Pavarde9633 10 10 6 8 8 2
Vardas9634 Pavarde9634 2 8 3 1 3 10
Vardas9635 Pavarde9635 6 4 5 9 9 10
Vardas9636 Pavarde9636 5 6 5 2 2 2
Vardas9637 Pavarde9637 1 3 2 10 4 3
Vardas9638 Pavarde9638 4 7 9 3 2 7
Vardas9639 Pavarde9639 4 3 10 5 3 4
Vardas9640 Pavarde9640 3 2 10 9 10 6
Vardas9641 Pavarde9641 1 2 3 8 10 5
Vardas9642 Pavarde9642 10 6 1 10 10 10
Vardas9643 Pavarde9643 1 4 7 2 10 9
Vardas9644 Pavarde9644 4 8 10 9 4 10
Vardas9645 Pavarde9645 5 6 6 8 1 7
Vardas9646 Pavarde9646 5 9 4 8 1 2
Vardas9647 Pavarde9647 5 10 3 2 1 9
Vardas9648 Pavarde9648 6 7 3 1 8 2
Vardas9649 Pavarde9649 5 2 1 1 4 9
Vardas9650 Pavarde9650 8 5 8 6 1 10
Vardas9651 Pavarde9651 5 1 10 9 9 2
Vardas9652 Pavarde9652 5 4 4 10 3 6
Vardas9653 Pavarde9653 9 8 3 4 7 10
Vardas9654 Pavarde9654 7 3 5 7 4 1
Vardas9655 Pavarde9655 5 6 5 2 10 6
Vardas9656 Pavarde9656 2 5 7 7 2 1
Vardas9657 Pavarde9657 1 7 5 7 9 8
Vardas9658 Pavarde9658 3 8 9 10 10 1
Vardas9659 Pavarde9659 6 9 5 2 3 3
Vardas9660 Pavarde9660 5 3 10 3 10 1
Vardas9661 Pavarde9661 6 4 7 8 2 6
Vardas9662 Pavarde9662 8 4 3 2 1 7
Vardas9663 Pavarde9663 4 5 7 10 9 5
Vardas9664 Pavarde9664 2 3 5 5 2 9
Vardas9665 Pavarde9665 10 7 5 5 4 5
Vardas9666 Pavarde9666 6 10 2 1 4 8
Vardas9667 Pavarde9667 5 7 9 9 1 9
Vardas9668 Pavarde9668 8 2 4 4 2 8
Vardas9669 Pavarde9669 1 9 5 3 8 5
Vardas9670 Pavarde9670 1 7 4 5 1 5
Vardas9671 Pavarde9671 5 9 4 2 5 6
Vardas9672 Pavarde9672 10 10 2 3 9 7
Vardas9673 Pavarde9673 1 8 6 1 6 5
Vardas9674 Pavarde9674 8 4 3 7 10 10
Vardas9675 Pavarde9675 10 9 5 1 3 4
Vardas9676 Pavarde9676 3 8 7 5 9 5
Vardas9677 Pavarde9677 8 5 6 9 4 8
Vardas9678 Pavarde9678 9 6 4 6 10 3
Vardas9679 Pavarde9679 9 1 1 1 2 6
Vardas9680 Pavarde9680 8 10 8 1 9 7
Vardas9681 Pavarde9681 5 8 10 6 5 4
Vardas9682 Pavarde9682 7 9 3 8 9 8
Vardas9683 Pavarde9683 9 6 3 3 9 6
Vardas9684 Pavarde9684 5 5 9 2 2 3
Vardas9685 Pavarde9685 6 7 3 7 4 4
Vardas9686 Pavarde9686 4 1 7 8 3 5
Vardas9687 Pavarde9687 10 4 10 9 1 4
Vardas9688 Pavarde9688 2 4 1 1 9 9
Vardas9689 Pavarde9689 7 8 1 3 3 2
Vardas9690 Pavarde9690 10 9 9 5 10 6
Vardas9691 Pavarde9691 7 7 7 1 8 7
Vardas9692 Pavarde9692 2 5 1 3 8 6
Vardas9693 Pavarde9693 7 3 4 8 3 5
Vardas9694 Pavarde9694 7 10 3 7 8 2
Vardas9695 Pavarde9695 4 10 8 2 4 8
Vardas9696 Pavarde9696 6 2 6 5 1 10
Vardas9697 Pavarde9697 4 3 6 8 4 8
Vardas9698 Pavarde9698 10 8 8 10 10 1
Vardas9699 Pavarde9699 2 6 7 5 2 9
Vardas9700 Pavarde9700 6 8 4 6 8 4
Vardas9701 Pavarde9701 4 7 3 2 6 5
Vardas9702 Pavarde9702 2 3 5 8 3 2
Vardas9703 Pavarde9703 3 5 3 5 7 6
Vardas9704 Pavarde9704 9 8 7 3 6 6
Vardas9705 Pavarde9705 5 7 10 6 5 9
Vardas9706 Pavarde9706 7 3 4 1 9 10
Vardas9707 Pavarde9707 2 2 7 6 2 4
Vardas9708 Pavarde9708 6 7 2 7 8 9
Vardas9709 Pavarde9709 2 1 7 4 1 3
Vardas9710 Pavarde9710 3 6 9 1 1 10
Vardas9711 Pavarde9711 2 4 6 1 5 5
Vardas9712 Pavarde9712 1 2 8 5 8 7
